DepotID,ClientID,VehicleID,Distancia (km),Duracion (horas)
2,4,3,21.8424,0.43519444444444444
2,4,4,999,999
2,4,5,999,999
2,4,6,999,999
2,5,1,30.8034,0.6215555555555555
2,5,2,30.8034,0.6215555555555555
2,5,3,30.8034,0.6215555555555555
2,5,4,999,999
2,5,5,999,999
2,5,6,999,999
2,6,1,23.599400000000003,0.5585
2,6,2,23.599400000000003,0.5585
2,6,3,23.599400000000003,0.5585
2,6,4,999,999
2,6,5,999,999
2,6,6,999,999
2,7,1,21.0976,0.6298888888888888
2,7,2,21.0976,0.6298888888888888
2,7,3,21.0976,0.6298888888888888
2,7,4,999,999
2,7,5,999,999
2,7,6,999,999
2,8,1,29.2248,0.5816666666666667
2,8,2,29.2248,0.5816666666666667
2,8,3,29.2248,0.5816666666666667
2,8,4,999,999
2,8,5,999,999
2,8,6,999,999
2,9,1,16.821900000000003,0.4026388888888889
2,9,2,16.821900000000003,0.4026388888888889
2,9,3,16.821900000000003,0.4026388888888889
2,9,4,999,999
2,9,5,999,999
2,9,6,999,999
3,1,1,35.810900000000004,0.7389166666666667
3,1,2,35.810900000000004,0.7389166666666667
3,1,3,35.810900000000004,0.7389166666666667
3,1,4,999,999
3,1,5,999,999
3,1,6,999,999
3,2,1,34.59,0.7502777777777778
3,2,2,34.59,0.7502777777777778
3,2,3,34.59,0.7502777777777778
3,2,4,999,999
3,2,5,999,999
3,2,6,999,999
3,3,1,18.413,0.40752777777777777
3,3,2,18.413,0.40752777777777777
3,3,3,18.413,0.40752777777777777
3,3,4,999,999
3,3,5,999,999
3,3,6,999,999
3,4,1,35.7348,0.7462777777777777
3,4,2,35.7348,0.7462777777777777
3,4,3,35.7348,0.7462777777777777
3,4,4,999,999
3,4,5,999,999
3,4,6,999,999
3,5,1,25.6101,0.50125
3,5,2,25.6101,0.50125
3,5,3,25.6101,0.50125
3,5,4,999,999
3,5,5,999,999
3,5,6,999,999
3,6,1,31.3556,0.6389166666666667
3,6,2,31.3556,0.6389166666666667
3,6,3,31.3556,0.6389166666666667
3,6,4,999,999
3,6,5,999,999
3,6,6,999,999
3,7,1,23.4019,0.6103888888888889
3,7,2,23.4019,0.6103888888888889
3,7,3,23.4019,0.6103888888888889
3,7,4,999,999
3,7,5,999,999
3,7,6,999,999
3,8,1,16.138,0.3779166666666667
3,8,2,16.138,0.3779166666666667
3,8,3,16.138,0.3779166666666667
3,8,4,999,999
3,8,5,999,999
3,8,6,999,999
3,9,1,28.9473,0.5996666666666667
3,9,2,28.9473,0.5996666666666667
3,9,3,28.9473,0.5996666666666667
3,9,4,999,999
3,9,5,999,999
3,9,6,999,999
4,1,1,21.205599999999997,0.4567777777777778
4,1,2,21.205599999999997,0.4567777777777778
4,1,3,21.205599999999997,0.4567777777777778
4,1,4,999,999
4,1,5,999,999
4,1,6,999,999
4,2,1,20.3534,0.4491388888888889
4,2,2,20.3534,0.4491388888888889
4,2,3,20.3534,0.4491388888888889
4,2,4,999,999
4,2,5,999,999
4,2,6,999,999
4,3,1,6.308,0.16194444444444445
4,3,2,6.308,0.16194444444444445
4,3,3,6.308,0.16194444444444445
4,3,4,999,999
4,3,5,999,999
4,3,6,999,999
4,4,1,21.1295,0.46413888888888893
4,4,2,21.1295,0.46413888888888893
4,4,3,21.1295,0.46413888888888893
4,4,4,999,999
4,4,5,999,999
4,4,6,999,999
4,5,1,11.0048,0.2191111111111111
4,5,2,11.0048,0.2191111111111111
4,5,3,11.0048,0.2191111111111111
4,5,4,999,999
4,5,5,999,999
4,5,6,999,999
4,6,1,16.7503,0.3567777777777778
4,6,2,16.7503,0.3567777777777778
4,6,3,16.7503,0.3567777777777778
4,6,4,999,999
4,6,5,999,999
4,6,6,999,999
4,7,1,13.816,0.3531666666666667
4,7,2,13.816,0.3531666666666667
4,7,3,13.816,0.3531666666666667
4,7,4,999,999
4,7,5,999,999
4,7,6,999,999
4,8,1,3.088,0.07202777777777779
4,8,2,3.088,0.07202777777777779
4,8,3,3.088,0.07202777777777779
4,8,4,999,999
4,8,5,999,999
4,8,6,999,999
4,9,1,13.592,0.2967222222222222
4,9,2,13.592,0.2967222222222222
4,9,3,13.592,0.2967222222222222
4,9,4,999,999
4,9,5,999,999
4,9,6,999,999
5,1,1,10.2462,0.2123611111111111
5,1,2,10.2462,0.2123611111111111
5,1,3,10.2462,0.2123611111111111
5,1,4,999,999
5,1,5,999,999
5,1,6,999,999
5,2,1,2.7176,0.10441666666666666
5,2,2,2.7176,0.10441666666666666
5,2,3,2.7176,0.10441666666666666
5,2,4,999,999
5,2,5,999,999
5,2,6,999,999
5,3,1,22.368599999999997,0.39997222222222223
5,3,2,22.368599999999997,0.39997222222222223
5,3,3,22.368599999999997,0.39997222222222223
5,3,4,999,999
5,3,5,999,999
5,3,6,999,999
5,4,1,11.485299999999999,0.2405
5,4,2,11.485299999999999,0.2405
5,4,3,11.485299999999999,0.2405
5,4,4,999,999
5,4,5,999,999
5,4,6,999,999
5,5,1,20.4867,0.36119444444444443
5,5,2,20.4867,0.36119444444444443
5,5,3,20.4867,0.36119444444444443
5,5,4,999,999
5,5,5,999,999
5,5,6,999,999
5,6,1,11.3719,0.2569722222222222
5,6,2,11.3719,0.2569722222222222
5,6,3,11.3719,0.2569722222222222
5,6,4,999,999
5,6,5,999,999
5,6,6,999,999
5,7,1,21.1114,0.4544722222222222
5,7,2,21.1114,0.4544722222222222
5,7,3,21.1114,0.4544722222222222
5,7,4,999,999
5,7,5,999,999
5,7,6,999,999
5,8,1,18.908099999999997,0.32130555555555557
5,8,2,18.908099999999997,0.32130555555555557
5,8,3,18.908099999999997,0.32130555555555557
5,8,4,999,999
5,8,5,999,999
5,8,6,999,999
5,9,1,8.6505,0.18294444444444444
5,9,2,8.6505,0.18294444444444444
5,9,3,8.6505,0.18294444444444444
5,9,4,999,999
5,9,5,999,999
5,9,6,999,999
6,1,1,10.765600000000001,0.24563888888888888
6,1,2,10.765600000000001,0.24563888888888888
6,1,3,10.765600000000001,0.24563888888888888
6,1,4,999,999
6,1,5,999,999
6,1,6,999,999
6,2,1,9.9826,0.2288888888888889
6,2,2,9.9826,0.2288888888888889
6,2,3,9.9826,0.2288888888888889
6,2,4,999,999
6,2,5,999,999
6,2,6,999,999
6,3,1,14.312100000000001,0.30424999999999996
6,3,2,14.312100000000001,0.30424999999999996
6,3,3,14.312100000000001,0.30424999999999996
6,3,4,999,999
6,3,5,999,999
6,3,6,999,999
6,4,1,10.6896,0.253
6,4,2,10.6896,0.253
6,4,3,10.6896,0.253
6,4,4,999,999
6,4,5,999,999
6,4,6,999,999
6,5,1,12.566,0.272
6,5,2,12.566,0.272
6,5,3,12.566,0.272
6,5,4,999,999
6,5,5,999,999
6,5,6,999,999
6,6,1,6.4637,0.1837222222222222
6,6,2,6.4637,0.1837222222222222
6,6,3,6.4637,0.1837222222222222
6,6,4,999,999
6,6,5,999,999
6,6,6,999,999
6,7,1,15.8915,0.39469444444444446
6,7,2,15.8915,0.39469444444444446
6,7,3,15.8915,0.39469444444444446
6,7,4,999,999
6,7,5,999,999
6,7,6,999,999
6,8,1,10.851600000000001,0.22558333333333333
6,8,2,10.851600000000001,0.22558333333333333
6,8,3,10.851600000000001,0.22558333333333333
6,8,4,999,999
6,8,5,999,999
6,8,6,999,999
6,9,1,4.7743,0.12405555555555556
6,9,2,4.7743,0.12405555555555556
6,9,3,4.7743,0.12405555555555556
6,9,4,999,999
6,9,5,999,999
6,9,6,999,999
7,1,1,14.3435,0.2992222222222222
7,1,2,14.3435,0.2992222222222222
7,1,3,14.3435,0.2992222222222222
7,1,4,999,999
7,1,5,999,999
7,1,6,999,999
7,2,1,9.634,0.20188888888888887
7,2,2,9.634,0.20188888888888887
7,2,3,9.634,0.20188888888888887
7,2,4,999,999
7,2,5,999,999
7,2,6,999,999
7,3,1,20.0273,0.37855555555555553
7,3,2,20.0273,0.37855555555555553
7,3,3,20.0273,0.37855555555555553
7,3,4,999,999
7,3,5,999,999
7,3,6,999,999
7,4,1,14.2674,0.3065833333333333
7,4,2,14.2674,0.3065833333333333
7,4,3,14.2674,0.3065833333333333
7,4,4,999,999
7,4,5,999,999
7,4,6,999,999
7,5,1,18.1455,0.3397777777777778
7,5,2,18.1455,0.3397777777777778
7,5,3,18.1455,0.3397777777777778
7,5,4,999,999
7,5,5,999,999
7,5,6,999,999
7,6,1,10.9415,0.27672222222222226
7,6,2,10.9415,0.27672222222222226
7,6,3,10.9415,0.27672222222222226
7,6,4,999,999
7,6,5,999,999
7,6,6,999,999
7,7,1,12.566799999999999,0.3776111111111111
7,7,2,12.566799999999999,0.3776111111111111
7,7,3,12.566799999999999,0.3776111111111111
7,7,4,999,999
7,7,5,999,999
7,7,6,999,999
7,8,1,16.5669,0.29988888888888887
7,8,2,16.5669,0.29988888888888887
7,8,3,16.5669,0.29988888888888887
7,8,4,999,999
7,8,5,999,999
7,8,6,999,999
7,9,1,4.164,0.12086111111111111
7,9,2,4.164,0.12086111111111111
7,9,3,4.164,0.12086111111111111
7,9,4,999,999
7,9,5,999,999
7,9,6,999,999
8,1,1,13.501100000000001,0.3281666666666667
8,1,2,13.501100000000001,0.3281666666666667
8,1,3,13.501100000000001,0.3281666666666667
8,1,4,999,999
8,1,5,999,999
8,1,6,999,999
8,2,1,13.8174,0.34280555555555553
8,2,2,13.8174,0.34280555555555553
8,2,3,13.8174,0.34280555555555553
8,2,4,999,999
8,2,5,999,999
8,2,6,999,999
8,3,1,12.6623,0.24061111111111114
8,3,2,12.6623,0.24061111111111114
8,3,3,12.6623,0.24061111111111114
8,3,4,999,999
8,3,5,999,999
8,3,6,999,999
8,4,1,13.425,0.3355277777777778
8,4,2,13.425,0.3355277777777778
8,4,3,13.425,0.3355277777777778
8,4,4,999,999
8,4,5,999,999
8,4,6,999,999
8,5,1,10.9162,0.2083611111111111
8,5,2,10.9162,0.2083611111111111
8,5,3,10.9162,0.2083611111111111
8,5,4,999,999
8,5,5,999,999
8,5,6,999,999
8,6,1,9.0457,0.22816666666666666
8,6,2,9.0457,0.22816666666666666
8,6,3,9.0457,0.22816666666666666
8,6,4,999,999
8,6,5,999,999
8,6,6,999,999
8,7,1,14.823,0.3558611111111111
8,7,2,14.823,0.3558611111111111
8,7,3,14.823,0.3558611111111111
8,7,4,999,999
8,7,5,999,999
8,7,6,999,999
8,8,1,9.201799999999999,0.16194444444444445
8,8,2,9.201799999999999,0.16194444444444445
8,8,3,9.201799999999999,0.16194444444444445
8,8,4,999,999
8,8,5,999,999
8,8,6,999,999
8,9,1,6.3978,0.17716666666666667
8,9,2,6.3978,0.17716666666666667
8,9,3,6.3978,0.17716666666666667
8,9,4,999,999
8,9,5,999,999
8,9,6,999,999
9,1,1,19.3733,0.4146111111111111
9,1,2,19.3733,0.4146111111111111
9,1,3,19.3733,0.4146111111111111
9,1,4,999,999
9,1,5,999,999
9,1,6,999,999
9,2,1,22.854599999999998,0.4755277777777778
9,2,2,22.854599999999998,0.4755277777777778
9,2,3,22.854599999999998,0.4755277777777778
9,2,4,999,999
9,2,5,999,999
9,2,6,999,999
9,3,1,1.184,0.0405
9,3,2,1.184,0.0405
9,3,3,1.184,0.0405
9,3,4,999,999
9,3,5,999,999
9,3,6,999,999
9,4,1,19.2972,0.4219722222222222
9,4,2,19.2972,0.4219722222222222
9,4,3,19.2972,0.4219722222222222
9,4,4,999,999
9,4,5,999,999
9,4,6,999,999
9,5,1,9.023200000000001,0.17994444444444443
9,5,2,9.023200000000001,0.17994444444444443
9,5,3,9.023200000000001,0.17994444444444443
9,5,4,999,999
9,5,5,999,999
9,5,6,999,999
9,6,1,14.918,0.31461111111111106
9,6,2,14.918,0.31461111111111106
9,6,3,14.918,0.31461111111111106
9,6,4,999,999
9,6,5,999,999
9,6,6,999,999
9,7,1,16.8994,0.3729444444444444
9,7,2,16.8994,0.3729444444444444
9,7,3,16.8994,0.3729444444444444
9,7,4,999,999
9,7,5,999,999
9,7,6,999,999
9,8,1,7.589600000000001,0.15375
9,8,2,7.589600000000001,0.15375
9,8,3,7.589600000000001,0.15375
9,8,4,999,999
9,8,5,999,999
9,8,6,999,999
9,9,1,15.511700000000001,0.31936111111111115
9,9,2,15.511700000000001,0.31936111111111115
9,9,3,15.511700000000001,0.31936111111111115
9,9,4,999,999
9,9,5,999,999
9,9,6,999,999
10,1,1,16.4055,0.36136111111111113
10,1,2,16.4055,0.36136111111111113
10,1,3,16.4055,0.36136111111111113
10,1,4,999,999
10,1,5,999,999
10,1,6,999,999
10,2,1,11.321399999999999,0.28058333333333335
10,2,2,11.321399999999999,0.28058333333333335
10,2,3,11.321399999999999,0.28058333333333335
10,2,4,999,999
10,2,5,999,999
10,2,6,999,999
10,3,1,30.251099999999997,0.6107499999999999
10,3,2,30.251099999999997,0.6107499999999999
10,3,3,30.251099999999997,0.6107499999999999
10,3,4,999,999
10,3,5,999,999
10,3,6,999,999
10,4,1,18.0687,0.4151388888888889
10,4,2,18.0687,0.4151388888888889
10,4,3,18.0687,0.4151388888888889
10,4,4,999,999
10,4,5,999,999
10,4,6,999,999
10,5,1,28.3693,0.5719722222222222
10,5,2,28.3693,0.5719722222222222
10,5,3,28.3693,0.5719722222222222
10,5,4,999,999
10,5,5,999,999
10,5,6,999,999
10,6,1,21.1653,0.5089166666666667
10,6,2,21.1653,0.5089166666666667
10,6,3,21.1653,0.5089166666666667
10,6,4,999,999
10,6,5,999,999
10,6,6,999,999
10,7,1,18.663400000000003,0.5803055555555555
10,7,2,18.663400000000003,0.5803055555555555
10,7,3,18.663400000000003,0.5803055555555555
10,7,4,999,999
10,7,5,999,999
10,7,6,999,999
10,8,1,26.790599999999998,0.5320833333333334
10,8,2,26.790599999999998,0.5320833333333334
10,8,3,26.790599999999998,0.5320833333333334
10,8,4,999,999
10,8,5,999,999
10,8,6,999,999
10,9,1,14.387799999999999,0.35305555555555557
10,9,2,14.387799999999999,0.35305555555555557
10,9,3,14.387799999999999,0.35305555555555557
10,9,4,999,999
10,9,5,999,999
10,9,6,999,999
11,1,1,15.1966,0.3838333333333333
11,1,2,15.1966,0.3838333333333333
11,1,3,15.1966,0.3838333333333333
11,1,4,999,999
11,1,5,999,999
11,1,6,999,999
11,2,1,13.1422,0.32680555555555557
11,2,2,13.1422,0.32680555555555557
11,2,3,13.1422,0.32680555555555557
11,2,4,999,999
11,2,5,999,999
11,2,6,999,999
11,3,1,12.1809,0.22666666666666666
11,3,2,12.1809,0.22666666666666666
11,3,3,12.1809,0.22666666666666666
11,3,4,999,999
11,3,5,999,999
11,3,6,999,999
11,4,1,15.1205,0.39119444444444446
11,4,2,15.1205,0.39119444444444446
11,4,3,15.1205,0.39119444444444446
11,4,4,999,999
11,4,5,999,999
11,4,6,999,999
11,5,1,10.4348,0.19441666666666665
11,5,2,10.4348,0.19441666666666665
11,5,3,10.4348,0.19441666666666665
11,5,4,999,999
11,5,5,999,999
11,5,6,999,999
11,6,1,9.7798,0.27922222222222226
11,6,2,9.7798,0.27922222222222226
11,6,3,9.7798,0.27922222222222226
11,6,4,999,999
11,6,5,999,999
11,6,6,999,999
11,7,1,14.341700000000001,0.3419166666666667
11,7,2,14.341700000000001,0.3419166666666667
11,7,3,14.341700000000001,0.3419166666666667
11,7,4,999,999
11,7,5,999,999
11,7,6,999,999
11,8,1,8.7204,0.148
11,8,2,8.7204,0.148
11,8,3,8.7204,0.148
11,8,4,999,999
11,8,5,999,999
11,8,6,999,999
11,9,1,5.722600000000001,0.16116666666666668
11,9,2,5.722600000000001,0.16116666666666668
11,9,3,5.722600000000001,0.16116666666666668
11,9,4,999,999
11,9,5,999,999
11,9,6,999,999
12,1,1,12.4176,0.23527777777777778
12,1,2,12.4176,0.23527777777777778
12,1,3,12.4176,0.23527777777777778
12,1,4,999,999
12,1,5,999,999
12,1,6,999,999
12,2,1,5.8243,0.13441666666666666
12,2,2,5.8243,0.13441666666666666
12,2,3,5.8243,0.13441666666666666
12,2,4,999,999
12,2,5,999,999
12,2,6,999,999
12,3,1,24.8682,0.47797222222222224
12,3,2,24.8682,0.47797222222222224
12,3,3,24.8682,0.47797222222222224
12,3,4,999,999
12,3,5,999,999
12,3,6,999,999
12,4,1,14.0807,0.2890555555555555
12,4,2,14.0807,0.2890555555555555
12,4,3,14.0807,0.2890555555555555
12,4,4,999,999
12,4,5,999,999
12,4,6,999,999
12,5,1,22.9864,0.43919444444444444
12,5,2,22.9864,0.43919444444444444
12,5,3,22.9864,0.43919444444444444
12,5,4,999,999
12,5,5,999,999
12,5,6,999,999
12,6,1,16.2546,0.38916666666666666
12,6,2,16.2546,0.38916666666666666
12,6,3,16.2546,0.38916666666666666
12,6,4,999,999
12,6,5,999,999
12,6,6,999,999
12,7,1,17.581599999999998,0.5045555555555555
12,7,2,17.581599999999998,0.5045555555555555
12,7,3,17.581599999999998,0.5045555555555555
12,7,4,999,999
12,7,5,999,999
12,7,6,999,999
12,8,1,21.407700000000002,0.3993055555555556
12,8,2,21.407700000000002,0.3993055555555556
12,8,3,21.407700000000002,0.3993055555555556
12,8,4,999,999
12,8,5,999,999
12,8,6,999,999
12,9,1,12.265799999999999,0.2644722222222222
12,9,2,12.265799999999999,0.2644722222222222
12,9,3,12.265799999999999,0.2644722222222222
12,9,4,999,999
12,9,5,999,999
12,9,6,999,999
