DepotID,ClientID,VehicleID,Distancia (km),Duracion (horas)
2,1,1,20.179299999999998,0.3814166666666666
2,1,2,20.179299999999998,0.3814166666666666
2,1,3,20.179299999999998,0.3814166666666666
2,1,4,14.403634184173606,0.36009085460434015
2,1,5,14.403634184173606,0.36009085460434015
2,1,6,14.403634184173606,0.36009085460434015
2,2,1,30.3633,0.6003055555555555
2,2,2,30.3633,0.6003055555555555
2,2,3,30.3633,0.6003055555555555
2,2,4,20.40713073217303,0.5101782683043258
2,2,5,20.40713073217303,0.5101782683043258
2,2,6,20.40713073217303,0.5101782683043258
2,3,1,30.8034,0.6215555555555555
2,3,2,30.8034,0.6215555555555555
2,3,3,30.8034,0.6215555555555555
2,3,4,21.272555266040843,0.5318138816510211
2,3,5,21.272555266040843,0.5318138816510211
2,3,6,21.272555266040843,0.5318138816510211
2,4,1,29.2205,0.5916111111111112
2,4,2,29.2205,0.5916111111111112
2,4,3,29.2205,0.5916111111111112
2,4,4,20.091132858422167,0.5022783214605542
2,4,5,20.091132858422167,0.5022783214605542
2,4,6,20.091132858422167,0.5022783214605542
2,5,1,21.8424,0.43519444444444444
2,5,2,21.8424,0.43519444444444444
2,5,3,21.8424,0.43519444444444444
2,5,4,14.759004325693969,0.36897510814234924
2,5,5,14.759004325693969,0.36897510814234924
2,5,6,14.759004325693969,0.36897510814234924
2,6,1,17.9286,0.39663888888888893
2,6,2,17.9286,0.39663888888888893
2,6,3,17.9286,0.39663888888888893
2,6,4,10.644068642047717,0.2661017160511929
2,6,5,10.644068642047717,0.2661017160511929
2,6,6,10.644068642047717,0.2661017160511929
2,7,1,32.6852,0.6603333333333333
2,7,2,32.6852,0.6603333333333333
2,7,3,32.6852,0.6603333333333333
2,7,4,21.81710071476297,0.5454275178690742
2,7,5,21.81710071476297,0.5454275178690742
2,7,6,21.81710071476297,0.5454275178690742
2,8,1,27.1925,0.5802222222222223
2,8,2,27.1925,0.5802222222222223
2,8,3,27.1925,0.5802222222222223
2,8,4,20.438642079407675,0.5109660519851918
2,8,5,20.438642079407675,0.5109660519851918
2,8,6,20.438642079407675,0.5109660519851918
2,9,1,7.182300000000001,0.2162777777777778
2,9,2,7.182300000000001,0.2162777777777778
2,9,3,7.182300000000001,0.2162777777777778
2,9,4,4.942696768662707,0.12356741921656766
2,9,5,4.942696768662707,0.12356741921656766
2,9,6,4.942696768662707,0.12356741921656766
3,1,1,35.810900000000004,0.7389166666666667
3,1,2,35.810900000000004,0.7389166666666667
3,1,3,35.810900000000004,0.7389166666666667
3,1,4,25.02613838548115,0.6256534596370288
3,1,5,25.02613838548115,0.6256534596370288
3,1,6,25.02613838548115,0.6256534596370288
3,2,1,25.169900000000002,0.48
3,2,2,25.169900000000002,0.48
3,2,3,25.169900000000002,0.48
3,2,4,12.189026280195364,0.3047256570048841
3,2,5,12.189026280195364,0.3047256570048841
3,2,6,12.189026280195364,0.3047256570048841
3,3,1,25.6101,0.50125
3,3,2,25.6101,0.50125
3,3,3,25.6101,0.50125
3,3,4,10.760350300566474,0.26900875751416187
3,3,5,10.760350300566474,0.26900875751416187
3,3,6,10.760350300566474,0.26900875751416187
3,4,1,16.1385,0.38275000000000003
3,4,2,16.1385,0.38275000000000003
3,4,3,16.1385,0.38275000000000003
3,4,4,9.556764865879043,0.23891912164697607
3,4,5,9.556764865879043,0.23891912164697607
3,4,6,9.556764865879043,0.23891912164697607
3,5,1,35.7348,0.7462777777777777
3,5,2,35.7348,0.7462777777777777
3,5,3,35.7348,0.7462777777777777
3,5,4,24.382304798446796,0.6095576199611699
3,5,5,24.382304798446796,0.6095576199611699
3,5,6,24.382304798446796,0.6095576199611699
3,6,1,30.7671,0.64275
3,6,2,30.7671,0.64275
3,6,3,30.7671,0.64275
3,6,4,20.577825185336152,0.5144456296334038
3,6,5,20.577825185336152,0.5144456296334038
3,6,6,20.577825185336152,0.5144456296334038
3,7,1,18.413,0.40752777777777777
3,7,2,18.413,0.40752777777777777
3,7,3,18.413,0.40752777777777777
3,7,4,9.714433488675093,0.24286083721687732
3,7,5,9.714433488675093,0.24286083721687732
3,7,6,9.714433488675093,0.24286083721687732
3,8,1,17.1755,0.37819444444444444
3,8,2,17.1755,0.37819444444444444
3,8,3,17.1755,0.37819444444444444
3,8,4,9.981577138726264,0.2495394284681566
3,8,5,9.981577138726264,0.2495394284681566
3,8,6,9.981577138726264,0.2495394284681566
3,9,1,33.0226,0.7552777777777778
3,9,2,33.0226,0.7552777777777778
3,9,3,33.0226,0.7552777777777778
3,9,4,24.888159702887073,0.6222039925721768
3,9,5,24.888159702887073,0.6222039925721768
3,9,6,24.888159702887073,0.6222039925721768
4,1,1,21.205599999999997,0.4567777777777778
4,1,2,21.205599999999997,0.4567777777777778
4,1,3,21.205599999999997,0.4567777777777778
4,1,4,17.479548671688107,0.4369887167922027
4,1,5,17.479548671688107,0.4369887167922027
4,1,6,17.479548671688107,0.4369887167922027
4,2,1,10.5646,0.1978611111111111
4,2,2,10.5646,0.1978611111111111
4,2,3,10.5646,0.1978611111111111
4,2,4,5.906480734077468,0.1476620183519367
4,2,5,5.906480734077468,0.1476620183519367
4,2,6,5.906480734077468,0.1476620183519367
4,3,1,11.0048,0.2191111111111111
4,3,2,11.0048,0.2191111111111111
4,3,3,11.0048,0.2191111111111111
4,3,4,4.834170226532474,0.12085425566331184
4,3,5,4.834170226532474,0.12085425566331184
4,3,6,4.834170226532474,0.12085425566331184
4,4,1,3.0838,0.08197222222222222
4,4,2,3.0838,0.08197222222222222
4,4,3,3.0838,0.08197222222222222
4,4,4,1.0604317014682485,0.026510792536706212
4,4,5,1.0604317014682485,0.026510792536706212
4,4,6,1.0604317014682485,0.026510792536706212
4,5,1,21.1295,0.46413888888888893
4,5,2,21.1295,0.46413888888888893
4,5,3,21.1295,0.46413888888888893
4,5,4,16.90832906031486,0.4227082265078715
4,5,5,16.90832906031486,0.4227082265078715
4,5,6,16.90832906031486,0.4227082265078715
4,6,1,15.4119,0.3398055555555555
4,6,2,15.4119,0.3398055555555555
4,6,3,15.4119,0.3398055555555555
4,6,4,12.15279927116486,0.3038199817791215
4,6,5,12.15279927116486,0.3038199817791215
4,6,6,12.15279927116486,0.3038199817791215
4,7,1,6.308,0.16194444444444445
4,7,2,6.308,0.16194444444444445
4,7,3,6.308,0.16194444444444445
4,7,4,4.028580083308796,0.1007145020827199
4,7,5,4.028580083308796,0.1007145020827199
4,7,6,4.028580083308796,0.1007145020827199
4,8,1,6.2778,0.12794444444444444
4,8,2,6.2778,0.12794444444444444
4,8,3,6.2778,0.12794444444444444
4,8,4,4.309995583204721,0.10774988958011802
4,8,5,4.309995583204721,0.10774988958011802
4,8,6,4.309995583204721,0.10774988958011802
4,9,1,20.9677,0.46705555555555556
4,9,2,20.9677,0.46705555555555556
4,9,3,20.9677,0.46705555555555556
4,9,4,16.53111236331626,0.4132778090829065
4,9,5,16.53111236331626,0.4132778090829065
4,9,6,16.53111236331626,0.4132778090829065
5,1,1,10.2462,0.2123611111111111
5,1,2,10.2462,0.2123611111111111
5,1,3,10.2462,0.2123611111111111
5,1,4,7.071130529697293,0.17677826324243234
5,1,5,7.071130529697293,0.17677826324243234
5,1,6,7.071130529697293,0.17677826324243234
5,2,1,20.046599999999998,0.33994444444444444
5,2,2,20.046599999999998,0.33994444444444444
5,2,3,20.046599999999998,0.33994444444444444
5,2,4,12.601501411233063,0.31503753528082656
5,2,5,12.601501411233063,0.31503753528082656
5,2,6,12.601501411233063,0.31503753528082656
5,3,1,20.4867,0.36119444444444443
5,3,2,20.4867,0.36119444444444443
5,3,3,20.4867,0.36119444444444443
5,3,4,13.697572211368573,0.34243930528421435
5,3,5,13.697572211368573,0.34243930528421435
5,3,6,13.697572211368573,0.34243930528421435
5,4,1,18.9038,0.33125
5,4,2,18.9038,0.33125
5,4,3,18.9038,0.33125
5,4,4,13.977992118478088,0.3494498029619522
5,4,5,13.977992118478088,0.3494498029619522
5,4,6,13.977992118478088,0.3494498029619522
5,5,1,11.485299999999999,0.2405
5,5,2,11.485299999999999,0.2405
5,5,3,11.485299999999999,0.2405
5,5,4,7.1526497645994995,0.17881624411498748
5,5,5,7.1526497645994995,0.17881624411498748
5,5,6,7.1526497645994995,0.17881624411498748
5,6,1,4.5025,0.1093611111111111
5,6,2,4.5025,0.1093611111111111
5,6,3,4.5025,0.1093611111111111
5,6,4,2.799358147351459,0.06998395368378647
5,6,5,2.799358147351459,0.06998395368378647
5,6,6,2.799358147351459,0.06998395368378647
5,7,1,22.368599999999997,0.39997222222222223
5,7,2,22.368599999999997,0.39997222222222223
5,7,3,22.368599999999997,0.39997222222222223
5,7,4,14.444757309056037,0.36111893272640094
5,7,5,14.444757309056037,0.36111893272640094
5,7,6,14.444757309056037,0.36111893272640094
5,8,1,20.3491,0.3764722222222222
5,8,2,20.3491,0.3764722222222222
5,8,3,20.3491,0.3764722222222222
5,8,4,15.801673905521339,0.39504184763803346
5,8,5,15.801673905521339,0.39504184763803346
5,8,6,15.801673905521339,0.39504184763803346
5,9,1,9.643,0.2728888888888889
5,9,2,9.643,0.2728888888888889
5,9,3,9.643,0.2728888888888889
5,9,4,6.820469749464406,0.17051174373661016
5,9,5,6.820469749464406,0.17051174373661016
5,9,6,6.820469749464406,0.17051174373661016
6,1,1,10.765600000000001,0.24563888888888888
6,1,2,10.765600000000001,0.24563888888888888
6,1,3,10.765600000000001,0.24563888888888888
6,1,4,8.331036442092973,0.20827591105232432
6,1,5,8.331036442092973,0.20827591105232432
6,1,6,8.331036442092973,0.20827591105232432
6,2,1,12.1259,0.25075000000000003
6,2,2,12.1259,0.25075000000000003
6,2,3,12.1259,0.25075000000000003
6,2,4,7.700263061671469,0.19250657654178674
6,2,5,7.700263061671469,0.19250657654178674
6,2,6,7.700263061671469,0.19250657654178674
6,3,1,12.566,0.272
6,3,2,12.566,0.272
6,3,3,12.566,0.272
6,3,4,8.721175894947272,0.21802939737368182
6,3,5,8.721175894947272,0.21802939737368182
6,3,6,8.721175894947272,0.21802939737368182
6,4,1,10.8474,0.23552777777777778
6,4,2,10.8474,0.23552777777777778
6,4,3,10.8474,0.23552777777777778
6,4,4,9.243262856338724,0.2310815714084681
6,4,5,9.243262856338724,0.2310815714084681
6,4,6,9.243262856338724,0.2310815714084681
6,5,1,10.6896,0.253
6,5,2,10.6896,0.253
6,5,3,10.6896,0.253
6,5,4,7.963228709838099,0.19908071774595248
6,5,5,7.963228709838099,0.19908071774595248
6,5,6,7.963228709838099,0.19908071774595248
6,6,1,3.8236999999999997,0.10141666666666667
6,6,2,3.8236999999999997,0.10141666666666667
6,6,3,3.8236999999999997,0.10141666666666667
6,6,4,2.2548543608292633,0.05637135902073158
6,6,5,2.2548543608292633,0.05637135902073158
6,6,6,2.2548543608292633,0.05637135902073158
6,7,1,14.312100000000001,0.30424999999999996
6,7,2,14.312100000000001,0.30424999999999996
6,7,3,14.312100000000001,0.30424999999999996
6,7,4,9.439981980573029,0.23599954951432572
6,7,5,9.439981980573029,0.23599954951432572
6,7,6,9.439981980573029,0.23599954951432572
6,8,1,14.0414,0.2815
6,8,2,14.0414,0.2815
6,8,3,14.0414,0.2815
6,8,4,11.692975083517736,0.2923243770879434
6,8,5,11.692975083517736,0.2923243770879434
6,8,6,11.692975083517736,0.2923243770879434
6,9,1,12.999,0.2902777777777778
6,9,2,12.999,0.2902777777777778
6,9,3,12.999,0.2902777777777778
6,9,4,9.426554811257823,0.2356638702814456
6,9,5,9.426554811257823,0.2356638702814456
6,9,6,9.426554811257823,0.2356638702814456
7,1,1,14.3435,0.2992222222222222
7,1,2,14.3435,0.2992222222222222
7,1,3,14.3435,0.2992222222222222
7,1,4,11.297566467022262,0.28243916167555655
7,1,5,11.297566467022262,0.28243916167555655
7,1,6,11.297566467022262,0.28243916167555655
7,2,1,17.705299999999998,0.3185277777777778
7,2,2,17.705299999999998,0.3185277777777778
7,2,3,17.705299999999998,0.3185277777777778
7,2,4,11.204046086429281,0.28010115216073206
7,2,5,11.204046086429281,0.28010115216073206
7,2,6,11.204046086429281,0.28010115216073206
7,3,1,18.1455,0.3397777777777778
7,3,2,18.1455,0.3397777777777778
7,3,3,18.1455,0.3397777777777778
7,3,4,11.873763327574,0.29684408318935
7,3,5,11.873763327574,0.29684408318935
7,3,6,11.873763327574,0.29684408318935
7,4,1,16.5626,0.30983333333333335
7,4,2,16.5626,0.30983333333333335
7,4,3,16.5626,0.30983333333333335
7,4,4,10.491154586517597,0.2622788646629399
7,4,5,10.491154586517597,0.2622788646629399
7,4,6,10.491154586517597,0.2622788646629399
7,5,1,14.2674,0.3065833333333333
7,5,2,14.2674,0.3065833333333333
7,5,3,14.2674,0.3065833333333333
7,5,4,11.155012702840278,0.2788753175710069
7,5,5,11.155012702840278,0.2788753175710069
7,5,6,11.155012702840278,0.2788753175710069
7,6,1,5.1262,0.1188611111111111
7,6,2,5.1262,0.1188611111111111
7,6,3,5.1262,0.1188611111111111
7,6,4,3.661682942660545,0.09154207356651363
7,6,5,3.661682942660545,0.09154207356651363
7,6,6,3.661682942660545,0.09154207356651363
7,7,1,20.0273,0.37855555555555553
7,7,2,20.0273,0.37855555555555553
7,7,3,20.0273,0.37855555555555553
7,7,4,12.307071654089382,0.3076767913522346
7,7,5,12.307071654089382,0.3076767913522346
7,7,6,12.307071654089382,0.3076767913522346
7,8,1,15.5511,0.31669444444444445
7,8,2,15.5511,0.31669444444444445
7,8,3,15.5511,0.31669444444444445
7,8,4,11.421525429708492,0.2855381357427123
7,8,5,11.421525429708492,0.2855381357427123
7,8,6,11.421525429708492,0.2855381357427123
7,9,1,8.066600000000001,0.20688888888888887
7,9,2,8.066600000000001,0.20688888888888887
7,9,3,8.066600000000001,0.20688888888888887
7,9,4,5.3868362117612625,0.13467090529403156
7,9,5,5.3868362117612625,0.13467090529403156
7,9,6,5.3868362117612625,0.13467090529403156
8,1,1,13.501100000000001,0.3281666666666667
8,1,2,13.501100000000001,0.3281666666666667
8,1,3,13.501100000000001,0.3281666666666667
8,1,4,10.959105318902218,0.27397763297255545
8,1,5,10.959105318902218,0.27397763297255545
8,1,6,10.959105318902218,0.27397763297255545
8,2,1,10.476,0.18711111111111112
8,2,2,10.476,0.18711111111111112
8,2,3,10.476,0.18711111111111112
8,2,4,4.670035647315421,0.11675089118288554
8,2,5,4.670035647315421,0.11675089118288554
8,2,6,4.670035647315421,0.11675089118288554
8,3,1,10.9162,0.2083611111111111
8,3,2,10.9162,0.2083611111111111
8,3,3,10.9162,0.2083611111111111
8,3,4,5.418933828840894,0.13547334572102235
8,3,5,5.418933828840894,0.13547334572102235
8,3,6,5.418933828840894,0.13547334572102235
8,4,1,9.1975,0.17188888888888887
8,4,2,9.1975,0.17188888888888887
8,4,3,9.1975,0.17188888888888887
8,4,4,5.909275731665381,0.14773189329163453
8,4,5,5.909275731665381,0.14773189329163453
8,4,6,5.909275731665381,0.14773189329163453
8,5,1,13.425,0.3355277777777778
8,5,2,13.425,0.3355277777777778
8,5,3,13.425,0.3355277777777778
8,5,4,10.444779519480193,0.2611194879870048
8,5,5,10.444779519480193,0.2611194879870048
8,5,6,10.444779519480193,0.2611194879870048
8,6,1,7.6585,0.21533333333333335
8,6,2,7.6585,0.21533333333333335
8,6,3,7.6585,0.21533333333333335
8,6,4,5.737912364375531,0.14344780910938829
8,6,5,5.737912364375531,0.14344780910938829
8,6,6,5.737912364375531,0.14344780910938829
8,7,1,12.6623,0.24061111111111114
8,7,2,12.6623,0.24061111111111114
8,7,3,12.6623,0.24061111111111114
8,7,4,6.0097606116038,0.15024401529009498
8,7,5,6.0097606116038,0.15024401529009498
8,7,6,6.0097606116038,0.15024401529009498
8,8,1,12.3915,0.2178611111111111
8,8,2,12.3915,0.2178611111111111
8,8,3,12.3915,0.2178611111111111
8,8,4,8.948673672027397,0.2237168418006849
8,8,5,8.948673672027397,0.2237168418006849
8,8,6,8.948673672027397,0.2237168418006849
8,9,1,16.5261,0.3759166666666667
8,9,2,16.5261,0.3759166666666667
8,9,3,16.5261,0.3759166666666667
8,9,4,11.91628081393667,0.29790702034841676
8,9,5,11.91628081393667,0.29790702034841676
8,9,6,11.91628081393667,0.29790702034841676
9,1,1,19.3733,0.4146111111111111
9,1,2,19.3733,0.4146111111111111
9,1,3,19.3733,0.4146111111111111
9,1,4,16.08803184175781,0.40220079604394526
9,1,5,16.08803184175781,0.40220079604394526
9,1,6,16.08803184175781,0.40220079604394526
9,2,1,8.5831,0.15869444444444444
9,2,2,8.5831,0.15869444444444444
9,2,3,8.5831,0.15869444444444444
9,2,4,3.3007042777749684,0.08251760694437421
9,2,5,3.3007042777749684,0.08251760694437421
9,2,6,3.3007042777749684,0.08251760694437421
9,3,1,9.023200000000001,0.17994444444444443
9,3,2,9.023200000000001,0.17994444444444443
9,3,3,9.023200000000001,0.17994444444444443
9,3,4,1.8809166798787469,0.04702291699696867
9,3,5,1.8809166798787469,0.04702291699696867
9,3,6,1.8809166798787469,0.04702291699696867
9,4,1,7.5854,0.16369444444444442
9,4,2,7.5854,0.16369444444444442
9,4,3,7.5854,0.16369444444444442
9,4,4,4.0188961683015245,0.10047240420753811
9,4,5,4.0188961683015245,0.10047240420753811
9,4,6,4.0188961683015245,0.10047240420753811
9,5,1,19.2972,0.4219722222222222
9,5,2,19.2972,0.4219722222222222
9,5,3,19.2972,0.4219722222222222
9,5,4,15.44429927586188,0.386107481896547
9,5,5,15.44429927586188,0.386107481896547
9,5,6,15.44429927586188,0.386107481896547
9,6,1,15.5764,0.3585
9,6,2,15.5764,0.3585
9,6,3,15.5764,0.3585
9,6,4,12.255046924802386,0.30637617312005966
9,6,5,12.255046924802386,0.30637617312005966
9,6,6,12.255046924802386,0.30637617312005966
9,7,1,1.184,0.0405
9,7,2,1.184,0.0405
9,7,3,1.184,0.0405
9,7,4,0.8035627654065182,0.020089069135162955
9,7,5,0.8035627654065182,0.020089069135162955
9,7,6,0.8035627654065182,0.020089069135162955
9,8,1,10.779399999999999,0.20966666666666667
9,8,2,10.779399999999999,0.20966666666666667
9,8,3,10.779399999999999,0.20966666666666667
9,8,4,7.835568035652739,0.19588920089131848
9,8,5,7.835568035652739,0.19588920089131848
9,8,6,7.835568035652739,0.19588920089131848
9,9,1,24.13,0.5112777777777777
9,9,2,24.13,0.5112777777777777
9,9,3,24.13,0.5112777777777777
9,9,4,18.00403190142965,0.4501007975357412
9,9,5,18.00403190142965,0.4501007975357412
9,9,6,18.00403190142965,0.4501007975357412
10,1,1,16.4055,0.36136111111111113
10,1,2,16.4055,0.36136111111111113
10,1,3,16.4055,0.36136111111111113
10,1,4,13.270519460037846,0.33176298650094616
10,1,5,13.270519460037846,0.33176298650094616
10,1,6,13.270519460037846,0.33176298650094616
10,2,1,27.9291,0.5507222222222222
10,2,2,27.9291,0.5507222222222222
10,2,3,27.9291,0.5507222222222222
10,2,4,18.824597703808116,0.4706149425952029
10,2,5,18.824597703808116,0.4706149425952029
10,2,6,18.824597703808116,0.4706149425952029
10,3,1,28.3693,0.5719722222222222
10,3,2,28.3693,0.5719722222222222
10,3,3,28.3693,0.5719722222222222
10,3,4,19.687169826637977,0.4921792456659494
10,3,5,19.687169826637977,0.4921792456659494
10,3,6,19.687169826637977,0.4921792456659494
10,4,1,26.7864,0.5420277777777778
10,4,2,26.7864,0.5420277777777778
10,4,3,26.7864,0.5420277777777778
10,4,4,18.551528372207006,0.46378820930517517
10,4,5,18.551528372207006,0.46378820930517517
10,4,6,18.551528372207006,0.46378820930517517
10,5,1,18.0687,0.4151388888888889
10,5,2,18.0687,0.4151388888888889
10,5,3,18.0687,0.4151388888888889
10,5,4,13.576929541800721,0.33942323854501805
10,5,5,13.576929541800721,0.33942323854501805
10,5,6,13.576929541800721,0.33942323854501805
10,6,1,14.1461,0.3493611111111111
10,6,2,14.1461,0.3493611111111111
10,6,3,14.1461,0.3493611111111111
10,6,4,9.090523884168702,0.22726309710421755
10,6,5,9.090523884168702,0.22726309710421755
10,6,6,9.090523884168702,0.22726309710421755
10,7,1,30.251099999999997,0.6107499999999999
10,7,2,30.251099999999997,0.6107499999999999
10,7,3,30.251099999999997,0.6107499999999999
10,7,4,20.2330865311991,0.5058271632799775
10,7,5,20.2330865311991,0.5058271632799775
10,7,6,20.2330865311991,0.5058271632799775
10,8,1,24.7583,0.5306388888888889
10,8,2,24.7583,0.5306388888888889
10,8,3,24.7583,0.5306388888888889
10,8,4,19.00924458495435,0.4752311146238587
10,8,5,19.00924458495435,0.4752311146238587
10,8,6,19.00924458495435,0.4752311146238587
10,9,1,5.4975,0.17172222222222225
10,9,2,5.4975,0.17172222222222225
10,9,3,5.4975,0.17172222222222225
10,9,4,3.683200782849787,0.09208001957124468
10,9,5,3.683200782849787,0.09208001957124468
10,9,6,3.683200782849787,0.09208001957124468
11,1,1,15.1966,0.3838333333333333
11,1,2,15.1966,0.3838333333333333
11,1,3,15.1966,0.3838333333333333
11,1,4,10.306144205043914,0.25765360512609786
11,1,5,10.306144205043914,0.25765360512609786
11,1,6,10.306144205043914,0.25765360512609786
11,2,1,9.9947,0.17316666666666666
11,2,2,9.9947,0.17316666666666666
11,2,3,9.9947,0.17316666666666666
11,2,4,6.217085259620902,0.15542713149052254
11,2,5,6.217085259620902,0.15542713149052254
11,2,6,6.217085259620902,0.15542713149052254
11,3,1,10.4348,0.19441666666666665
11,3,2,10.4348,0.19441666666666665
11,3,3,10.4348,0.19441666666666665
11,3,4,7.00423561919969,0.17510589047999225
11,3,5,7.00423561919969,0.17510589047999225
11,3,6,7.00423561919969,0.17510589047999225
11,4,1,8.7162,0.15794444444444444
11,4,2,8.7162,0.15794444444444444
11,4,3,8.7162,0.15794444444444444
11,4,4,7.012275873509571,0.17530689683773928
11,4,5,7.012275873509571,0.17530689683773928
11,4,6,7.012275873509571,0.17530689683773928
11,5,1,15.1205,0.39119444444444446
11,5,2,15.1205,0.39119444444444446
11,5,3,15.1205,0.39119444444444446
11,5,4,9.866369973977756,0.2466592493494439
11,5,5,9.866369973977756,0.2466592493494439
11,5,6,9.866369973977756,0.2466592493494439
11,6,1,6.9833,0.19933333333333333
11,6,2,6.9833,0.19933333333333333
11,6,3,6.9833,0.19933333333333333
11,6,4,4.2824817134756215,0.10706204283689054
11,6,5,4.2824817134756215,0.10706204283689054
11,6,6,4.2824817134756215,0.10706204283689054
11,7,1,12.1809,0.22666666666666666
11,7,2,12.1809,0.22666666666666666
11,7,3,12.1809,0.22666666666666666
11,7,4,7.5817500323564255,0.18954375080891064
11,7,5,7.5817500323564255,0.18954375080891064
11,7,6,7.5817500323564255,0.18954375080891064
11,8,1,11.910200000000001,0.20391666666666666
11,8,2,11.910200000000001,0.20391666666666666
11,8,3,11.910200000000001,0.20391666666666666
11,8,4,9.551124957710291,0.23877812394275727
11,8,5,9.551124957710291,0.23877812394275727
11,8,6,9.551124957710291,0.23877812394275727
11,9,1,16.3394,0.3819444444444444
11,9,2,16.3394,0.3819444444444444
11,9,3,16.3394,0.3819444444444444
11,9,4,10.37400782122984,0.259350195530746
11,9,5,10.37400782122984,0.259350195530746
11,9,6,10.37400782122984,0.259350195530746
12,1,1,12.4176,0.23527777777777778
12,1,2,12.4176,0.23527777777777778
12,1,3,12.4176,0.23527777777777778
12,1,4,10.025941450415015,0.25064853626037537
12,1,5,10.025941450415015,0.25064853626037537
12,1,6,10.025941450415015,0.25064853626037537
12,2,1,22.546200000000002,0.4179444444444444
12,2,2,22.546200000000002,0.4179444444444444
12,2,3,22.546200000000002,0.4179444444444444
12,2,4,15.622027473985654,0.39055068684964134
12,2,5,15.622027473985654,0.39055068684964134
12,2,6,15.622027473985654,0.39055068684964134
12,3,1,22.9864,0.43919444444444444
12,3,2,22.9864,0.43919444444444444
12,3,3,22.9864,0.43919444444444444
12,3,4,16.585240324387943,0.41463100810969855
12,3,5,16.585240324387943,0.41463100810969855
12,3,6,16.585240324387943,0.41463100810969855
12,4,1,21.4035,0.40925
12,4,2,21.4035,0.40925
12,4,3,21.4035,0.40925
12,4,4,16.03863831813435,0.40096595795335876
12,4,5,16.03863831813435,0.40096595795335876
12,4,6,16.03863831813435,0.40096595795335876
12,5,1,14.0807,0.2890555555555555
12,5,2,14.0807,0.2890555555555555
12,5,3,14.0807,0.2890555555555555
12,5,4,10.257311570598736,0.2564327892649684
12,5,5,10.257311570598736,0.2564327892649684
12,5,6,10.257311570598736,0.2564327892649684
12,6,1,8.605,0.18808333333333335
12,6,2,8.605,0.18808333333333335
12,6,3,8.605,0.18808333333333335
12,6,4,5.7186421812980575,0.14296605453245143
12,6,5,5.7186421812980575,0.14296605453245143
12,6,6,5.7186421812980575,0.14296605453245143
12,7,1,24.8682,0.47797222222222224
12,7,2,24.8682,0.47797222222222224
12,7,3,24.8682,0.47797222222222224
12,7,4,17.218610848019356,0.4304652712004839
12,7,5,17.218610848019356,0.4304652712004839
12,7,6,17.218610848019356,0.4304652712004839
12,8,1,20.5658,0.44363888888888886
12,8,2,20.5658,0.44363888888888886
12,8,3,20.5658,0.44363888888888886
12,8,4,17.116903487202652,0.4279225871800663
12,8,5,17.116903487202652,0.4279225871800663
12,8,6,17.116903487202652,0.4279225871800663
12,9,1,6.0263,0.19436111111111112
12,9,2,6.0263,0.19436111111111112
12,9,3,6.0263,0.19436111111111112
12,9,4,4.184279350895944,0.1046069837723986
12,9,5,4.184279350895944,0.1046069837723986
